Customer_ID,First_Name,Last_Name,Age,Gender,Marital_Status,Education,Occupation,City,State,Employment_Status,Annual_Income,Monthly_Income,Customer_Since,Customer_Segment,Risk_Profile
CUST103780,Nidra,Ray,20,Female,Single,Post Graduate,Student,Udaipur,Rajasthan,Not Employed,39050.8,3254.23,2,Students,Medium
CUST102941,Aarini,Amble,36,Female,Widowed,Graduate,Salaried - Government,Nashik,Maharashtra,Employed,1758843.22,146570.27,17,Business Owners,Medium
CUST101131,Tanmayi,Raghavan,20,Female,Single,Graduate,Unemployed,Raipur,Chhattisgarh,Not Employed,14020.23,1168.35,2,Young Professionals,Medium
CUST101449,Aadi,Puri,47,Male,Widowed,Post Graduate,Business Owner,Patna,Bihar,Self Employed,4589825.87,382485.49,5,High Net Worth Individuals,High
CUST104919,Xalak,Bains,34,Female,Married,Graduate,Homemaker,Kanpur,Uttar Pradesh,Not Employed,48109.62,4009.14,16,Young Professionals,Low
CUST100015,Chakradhar,Rai,43,Male,Single,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,1841319.47,153443.29,13,Business Owners,Medium
CUST103232,Mohini,Sangha,39,Female,Widowed,High School,Homemaker,Ahmedabad,Gujarat,Not Employed,83595.36,,3,Business Owners,Low
CUST102769,Dev,Desai,30,Male,Divorced,Graduate,,Kochi,Kerala,Employed,,109919.18,7,Young Professionals,Medium
CUST103468,Gayathri,Mutti,38,Female,Widowed,Graduate,Salaried - Private,Chandigarh,Punjab,Employed,,149227.36,17,Business Owners,Medium
CUST100920,Forum,Sachar,65,Female,Married,Graduate,Retired,Dehradun,,Retired,430656.05,35888,16,Retired Customers,Low
CUST103029,Banjeet,Nayak,34,Male,Widowed,High School,Salaried - Private,Bhubaneswar,Odisha,,2105659.51,175471.63,4,Young Professionals,High
CUST101372,Jeet,Mane,32,Male,Widowed,High School,Business Owner,Hyderabad,,Self Employed,6976914.64,581409.55,14,High Net Worth Individuals,High
CUST103587,Krish,Sahni,40,Male,Married,Graduate,Salaried - Government,Guwahati,Assam,Employed,547522.69,45626.89,4,Business Owners,
CUST102544,Bhavini,Goel,30,Female,Divorced,Graduate,Salaried - Government,Thiruvananthapuram,Kerala,Employed,,65814.72,12,Young Professionals,Medium
CUST103598,Robert,Saha,49,Male,Widowed,Post Graduate,Self Employed,Kolkata,West Bengal,Self Employed,1683505.77,140292.15,5,Business Owners,Medium
CUST100038,Hitesh,Murty,32,Male,Widowed,Graduate,Unemployed,Lucknow,Uttar Pradesh,Not Employed,3557.24,296.44,12,Young Professionals,Low
CUST100363,Madhav,Bali,38,Male,Widowed,Graduate,Business Owner,,Madhya Pradesh,Self Employed,12593630.47,1049469.21,1,High Net Worth Individuals,High
CUST104101,Abhiram,Sama,20,Male,Single,High School,Student,Ludhiana,Punjab,Not Employed,73367.23,6113.94,1,Students,Medium
CUST100182,Maya,Panchal,21,Female,Married,Post Graduate,Student,Lucknow,Uttar Pradesh,Not Employed,21581.07,1798.42,3,Students,
CUST103033,Rajeshri,Shroff,24,Female,Single,Graduate,Salaried - Private,Lucknow,Uttar Pradesh,Employed,974297.15,81191.43,6,Young Professionals,High
CUST102983,Eta,Kalita,19,Female,Single,Graduate,Student,Surat,,Not Employed,40176.62,3348.05,1,Students,Medium
CUST101194,Ojas,Rai,35,Male,Married,,Freelancer,Surat,Gujarat,Self Employed,1528333.25,127361.1,14,Young Professionals,High
CUST102852,Amaira,Chanda,34,Female,Married,Post Graduate,,Hyderabad,Telangana,Employed,2040861.56,170071.8,3,Young Professionals,High
CUST104542,Aachal,Ben,30,Female,Single,Graduate,Homemaker,Bhopal,Madhya Pradesh,Not Employed,80735.82,6727.99,,Young Professionals,Low
CUST101121,Chanakya,Viswanathan,30,Male,Divorced,Post Graduate,Salaried - Government,Mysuru,Karnataka,Employed,,61554.29,3,Young Professionals,Medium
CUST102235,Harita,Mane,21,Female,Married,High School,Salaried - Private,Surat,Gujarat,Employed,382273.5,31856.12,3,Young Professionals,Medium
CUST102667,Chakradhar,Sawhney,36,Male,Single,High School,,Ranchi,Jharkhand,Employed,2222340.13,185195.01,18,Business Owners,High
CUST103699,Thomas,Suri,64,Male,Widowed,High School,Retired,Bengaluru,Karnataka,Retired,460947.41,38412.28,,Retired Customers,Low
CUST103223,Dayamai,Venkatesh,18,Female,Single,Graduate,Student,Coimbatore,Tamil Nadu,Not Employed,46497.01,3874.75,1,Students,Medium
CUST101182,Lipika,Mitra,40,Female,Single,High School,Salaried - Private,Bhopal,Madhya Pradesh,Employed,955867.25,79655.6,9,Business Owners,Medium
CUST104184,Ekansh,Singh,62,Male,Single,Graduate,Retired,Mumbai,Maharashtra,Retired,570167.75,47513.98,9,Retired Customers,Low
CUST104293,Jasmit,Lad,65,Female,Divorced,Post Graduate,Retired,Jaipur,Rajasthan,Retired,723857,60321.42,17,Retired Customers,
CUST100614,Hitesh,Devan,47,Male,Widowed,High School,Business Owner,Guwahati,Assam,Self Employed,5007163.35,417263.61,4,,High
CUST104908,Abha,Behl,43,Other,Single,Doctorate,Salaried - Private,Bhubaneswar,Odisha,Employed,1750021.79,145835.15,18,Business Owners,Medium
CUST101466,Nathan,Sethi,43,Male,Divorced,Post Graduate,Self Employed,Bhopal,Madhya Pradesh,Self Employed,1436625.42,119718.78,6,Business Owners,High
CUST100401,Radhika,Tara,31,Female,Married,Post Graduate,Salaried - Private,Hyderabad,Telangana,Employed,1182113.7,98509.47,4,Young Professionals,Medium
CUST103042,Lila,Thakur,46,Female,Married,High School,Business Owner,Kanpur,Uttar Pradesh,Self Employed,1226248.15,102187.35,1,Business Owners,Medium
CUST100934,Hemang,Suresh,18,Male,,High School,Student,Indore,Madhya Pradesh,Not Employed,48276.71,4023.06,1,Students,Medium
CUST102419,Garima,Chandra,27,Female,Divorced,Graduate,Self Employed,Ludhiana,Punjab,Self Employed,1373548.68,114462.39,9,Young Professionals,High
CUST104860,Sai,Mane,37,Female,Married,Doctorate,Self Employed,Kolkata,West Bengal,Self Employed,2600979.42,216748.29,12,Business Owners,High
CUST104910,Eshana,Bajaj,37,Female,Widowed,Graduate,Salaried - Private,Jaipur,Rajasthan,Employed,1009897.64,84158.14,1,Business Owners,Medium
CUST102641,Amrita,Gill,37,,Divorced,High School,Salaried - Private,Indore,Madhya Pradesh,Employed,2040435.2,170036.27,5,Business Owners,High
CUST104017,Sai,Jayaraman,33,Female,Married,High School,Self Employed,Indore,Madhya Pradesh,Self Employed,904299.74,75358.31,15,Business Owners,High
CUST100726,Elijah,Devan,32,Male,Single,Graduate,Business Owner,Bengaluru,Karnataka,Self Employed,3897609.09,324800.76,2,High Net Worth Individuals,High
CUST100826,Samesh,Rout,28,Male,Single,Post Graduate,Freelancer,Ahmedabad,Gujarat,Self Employed,668736.35,55728.03,9,Young Professionals,High
CUST101521,Amara,Nagar,64,Female,Single,Graduate,,Chandigarh,Punjab,Retired,665717.96,55476.5,5,Retired Customers,Low
CUST104856,Dakshesh,Goda,46,Male,Divorced,High School,Self Employed,Ahmedabad,Gujarat,Self Employed,1411812.92,117651.08,3,Business Owners,Medium
CUST102930,Hredhaan,Bath,45,Male,Divorced,Post Graduate,Salaried - Private,Bengaluru,Karnataka,Employed,1005733.83,83811.15,4,,Medium
CUST100136,Daksha,Borah,35,Female,Married,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,,119429.77,14,Young Professionals,Medium
CUST103590,Udarsh,Sarin,38,Male,Single,Graduate,Business Owner,Patna,Bihar,Self Employed,7140242.21,595020.18,10,High Net Worth Individuals,High
CUST100628,Dakshesh,Ravel,65,Male,Widowed,Post Graduate,Retired,Raipur,Chhattisgarh,Retired,285866.12,23822.18,2,Retired Customers,Low
CUST100334,Gaurav,Mittal,33,Male,,Graduate,,Bhubaneswar,Odisha,Employed,1114213.77,92851.15,7,Young Professionals,Medium
CUST100390,Naveen,Cheema,45,Male,Divorced,Graduate,Homemaker,Kanpur,Uttar Pradesh,Not Employed,,6082.63,7,Business Owners,Low
CUST104387,Henry,Chaudhary,39,Male,Married,Graduate,Salaried - Government,Indore,Madhya Pradesh,Employed,1522535.4,126877.95,7,Business Owners,Medium
CUST104904,Praneel,Grover,30,Male,Single,Graduate,Salaried - Private,Pune,Maharashtra,Employed,1963963.44,163663.62,12,Young Professionals,Medium
CUST103832,Bhavini,Dave,53,Female,,Graduate,Homemaker,Pune,Maharashtra,Not Employed,62175.12,5181.26,9,Business Owners,Low
CUST101817,Madhavi,Rajan,63,Female,Single,Graduate,Retired,Nashik,Maharashtra,Retired,246504.58,20542.05,16,Retired Customers,Low
CUST100400,Ijaya,Vasa,31,Female,Married,Doctorate,Salaried - Private,,Punjab,Employed,849349.2,70779.1,13,Young Professionals,Medium
CUST100710,Atharv,Srivastava,50,Male,Single,Graduate,Business Owner,Pune,Maharashtra,Self Employed,17738939.59,1478244.97,3,High Net Worth Individuals,High
CUST101039,Shaurya,Babu,33,Male,Married,Post Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1076726.17,89727.18,,Young Professionals,Medium
CUST103989,Indira,Narayan,24,Female,Single,Graduate,Student,Nagpur,Maharashtra,Not Employed,54126.05,4510.5,6,Students,Medium
CUST103359,Ekaraj,Keer,34,,Single,Doctorate,Business Owner,Kolkata,West Bengal,Self Employed,2595130.31,216260.86,11,Business Owners,High
CUST100046,Yatin,Chand,29,Male,Divorced,Graduate,Homemaker,Kochi,Kerala,Not Employed,133172.61,11097.72,11,Young Professionals,Medium
CUST101561,Nathan,Kant,42,Male,Married,Post Graduate,Salaried - Private,,Uttar Pradesh,Employed,918220.79,76518.4,16,Business Owners,Medium
CUST104799,Vidhi,Chopra,31,Female,Single,Graduate,Self Employed,Dehradun,Uttarakhand,Self Employed,825709.68,68809.14,13,Young Professionals,High
CUST103642,Ishaan,Devi,28,Male,Widowed,Graduate,Salaried - Private,Ludhiana,Punjab,Employed,1586425.31,132202.11,10,Young Professionals,High
CUST103726,Pahal,Purohit,40,Female,Divorced,Graduate,,Mysuru,Karnataka,Employed,1900537.86,158378.15,4,Business Owners,Medium
CUST104982,Yahvi,Batra,42,Female,,Post Graduate,Business Owner,Chandigarh,Punjab,Self Employed,,,5,High Net Worth Individuals,High
CUST101112,Darpan,Subramanian,32,Other,Married,Graduate,Salaried - Government,Dehradun,Uttarakhand,Employed,1369043.81,114086.98,14,Young Professionals,Medium
CUST102513,Nimrat,Narayan,33,Female,Widowed,Post Graduate,Homemaker,Bhopal,Madhya Pradesh,Not Employed,48675.24,4056.27,15,Young Professionals,Low
CUST103608,Arunima,Badami,64,Female,Widowed,Post Graduate,Retired,Raipur,Chhattisgarh,Retired,670821.34,55901.78,13,Retired Customers,Low
CUST101223,Tanveer,Cherian,31,Male,Widowed,Doctorate,Salaried - Government,,,Employed,897236.25,74769.69,9,Young Professionals,Medium
CUST104060,Mahika,Yogi,29,Female,Widowed,Graduate,Salaried - Private,Lucknow,Uttar Pradesh,Employed,1644192.73,137016.06,10,Young Professionals,High
CUST103023,Qasim,Shetty,18,Male,Single,Graduate,Student,Dehradun,Uttarakhand,Not Employed,43277.2,3606.43,1,Students,
CUST102421,Pranav,Dugal,31,Male,Single,High School,Salaried - Private,Bengaluru,Karnataka,Employed,833574.66,69464.56,7,Young Professionals,Medium
CUST101508,Anay,Korpal,28,Male,Married,Graduate,,Raipur,Chhattisgarh,Employed,717985.82,59832.15,6,Young Professionals,Medium
CUST101750,Sanaya,Agrawal,70,Female,Single,Graduate,Retired,Chennai,Tamil Nadu,Retired,987968.26,82330.69,1,Retired Customers,Low
CUST104837,Zaid,Nadig,21,Male,Widowed,Graduate,,Kanpur,Uttar Pradesh,Employed,1180792.19,98399.35,3,Young Professionals,Medium
CUST104096,Ati,Agrawal,71,Female,Divorced,Post Graduate,Retired,Kanpur,Uttar Pradesh,Retired,585827.75,48818.98,6,Retired Customers,Low
CUST101799,Falguni,Chana,28,Female,Single,Graduate,Business Owner,Raipur,Chhattisgarh,Self Employed,4996126.49,416343.87,10,High Net Worth Individuals,High
CUST100338,Mugdha,Date,,Female,Single,Graduate,Unemployed,Ahmedabad,Gujarat,Not Employed,12908.53,1075.71,18,Business Owners,Low
CUST100215,Hardik,Din,28,Male,Single,High School,Salaried - Private,Patna,Bihar,Employed,1527667.24,127305.6,3,Young Professionals,High
CUST103663,Nidhi,Chad,49,Female,Single,Diploma,Business Owner,Kochi,Kerala,Self Employed,11033660.4,919471.7,8,High Net Worth Individuals,High
CUST101341,Ladli,Butala,40,Female,Divorced,Graduate,Business Owner,Kolkata,West Bengal,Self Employed,10904543.94,908711.99,3,High Net Worth Individuals,High
CUST100011,Gauri,Sami,32,Female,Divorced,Graduate,Salaried - Private,Chennai,Tamil Nadu,Employed,981668.76,81805.73,4,Young Professionals,Medium
CUST101520,Lopa,Gole,48,Female,Widowed,Graduate,Salaried - Private,Chandigarh,Punjab,Employed,2050313.1,170859.43,12,Business Owners,Medium
CUST103640,Krisha,Doshi,65,Female,Single,Post Graduate,Retired,Thiruvananthapuram,Kerala,Retired,287676.79,23973.07,19,Retired Customers,Low
CUST103937,Harinakshi,Vyas,48,Female,Widowed,Graduate,Salaried - Private,Dehradun,Uttarakhand,Employed,1357213.34,113101.11,15,Business Owners,Medium
CUST104427,William,Datta,42,Male,Widowed,Graduate,Salaried - Private,Pune,Maharashtra,Employed,769974.9,64164.58,17,Business Owners,Medium
CUST103004,Teerth,Kapadia,21,Male,Married,Graduate,Salaried - Private,Ranchi,Jharkhand,Employed,1248793.55,104066.13,3,Young Professionals,High
CUST102864,Bhavani,Raja,20,Female,Single,Graduate,Student,Coimbatore,Tamil Nadu,Not Employed,15592.63,1299.39,2,Students,Medium
CUST103115,Ayaan,Patel,29,Male,Widowed,Graduate,Self Employed,Ranchi,Jharkhand,Self Employed,1470104,122508.67,11,Young Professionals,High
CUST104840,Aadhya,Seshadri,49,Female,Divorced,Graduate,,Guwahati,Assam,Self Employed,6804942.35,567078.53,20,High Net Worth Individuals,High
CUST102322,Rayaan,Arora,34,Male,Widowed,Graduate,Salaried - Private,Delhi,Delhi,Employed,1826199.39,152183.28,3,Young Professionals,Medium
CUST102571,Gaurav,Setty,38,Male,Married,Post Graduate,Unemployed,Surat,Gujarat,Not Employed,23408.56,1950.71,,Business Owners,Low
CUST102913,Yutika,Shanker,46,Female,Widowed,Post Graduate,Business Owner,Kanpur,Uttar Pradesh,Self Employed,7933790.91,661149.24,15,High Net Worth Individuals,High
CUST100101,Udyati,Goswami,48,Female,Divorced,Post Graduate,Self Employed,Chennai,Tamil Nadu,Self Employed,1152497.53,96041.46,7,Business Owners,Medium
CUST103549,Girik,Kakar,47,Male,Married,Graduate,Homemaker,Dehradun,Uttarakhand,,65996.81,5499.73,12,Business Owners,Low
CUST101458,Veer,Chad,50,Male,Widowed,Post Graduate,Self Employed,Udaipur,Rajasthan,Self Employed,2233698.59,186141.55,16,Business Owners,High
CUST100171,Ojas,Sabharwal,19,Male,Single,Graduate,Student,Indore,Madhya Pradesh,Not Employed,31946.43,2662.2,1,Students,Medium
CUST100107,Jagat,Ganesan,49,Male,Single,Diploma,Self Employed,Udaipur,Rajasthan,Self Employed,2709059.45,225754.95,19,Business Owners,High
CUST104196,Urmi,Kumer,40,Female,Widowed,Doctorate,Salaried - Private,Kolkata,West Bengal,Employed,1288818.21,107401.52,9,Business Owners,Medium
CUST103569,Falak,Som,46,Female,,Post Graduate,Self Employed,Dehradun,Uttarakhand,Self Employed,1281064.62,106755.39,6,Business Owners,Medium
CUST104991,Saksham,Bansal,21,Male,Married,Post Graduate,Salaried - Government,Jaipur,Rajasthan,Employed,1263469.63,105289.14,,Young Professionals,Medium
CUST104295,Chameli,Choudhury,28,Female,Divorced,Graduate,Freelancer,Thiruvananthapuram,Kerala,Self Employed,802351.45,66862.62,5,Young Professionals,High
CUST104063,Tripti,Dara,30,Female,Single,Post Graduate,Salaried - Private,Ranchi,Jharkhand,Employed,1299360.78,108280.07,3,Young Professionals,Medium
CUST103861,Onkar,Bhagat,18,Male,Single,,Student,Chandigarh,Punjab,Not Employed,89302.97,7441.91,1,Students,Medium
CUST104122,Tripti,Mitra,36,Female,Married,Graduate,Salaried - Private,Vadodara,Gujarat,Employed,1021795.13,85149.59,1,Business Owners,Medium
CUST104629,Anya,Deo,51,Female,Divorced,Diploma,Salaried - Private,Vadodara,Gujarat,Employed,1007565.8,83963.82,14,Business Owners,Medium
CUST100060,Damyanti,Misra,63,Female,Married,Graduate,Business Owner,Pune,Maharashtra,Self Employed,7715281.08,642940.09,19,High Net Worth Individuals,Medium
CUST101240,Nathaniel,Bhavsar,66,Male,Married,Post Graduate,Retired,Ranchi,Jharkhand,Retired,853160.63,71096.72,4,Retired Customers,Low
CUST104637,Mitesh,Narula,21,Male,Divorced,Graduate,Student,Mumbai,Maharashtra,Not Employed,27801.63,2316.8,3,Students,Medium
CUST101040,Kavya,Jhaveri,26,Female,Divorced,Graduate,Salaried - Private,Mysuru,Karnataka,Employed,848733.55,70727.8,8,Young Professionals,High
CUST104187,Abeer,Tella,44,Male,Divorced,,Self Employed,Hyderabad,Telangana,Self Employed,2154405.71,179533.81,20,Business Owners,High
CUST102760,Kamya,Sankaran,31,Female,Divorced,Graduate,Salaried - Private,Chennai,Tamil Nadu,Employed,1033329.56,86110.8,9,Young Professionals,Medium
CUST102120,Pooja,Rao,48,Female,Widowed,Post Graduate,Homemaker,Raipur,Chhattisgarh,Not Employed,14218.83,1184.9,8,Business Owners,Low
CUST101524,Warinder,Wagle,22,,Single,Graduate,Homemaker,Pune,Maharashtra,Not Employed,114537.48,9544.79,4,Young Professionals,Medium
CUST103521,Idika,Saraf,55,Female,,Graduate,Salaried - Private,Delhi,Delhi,Employed,1992556.8,166046.4,5,Business Owners,Medium
CUST100153,Udyati,Malhotra,56,Female,Widowed,High School,Homemaker,Jaipur,Rajasthan,Not Employed,71645.73,5970.48,18,Business Owners,Low
CUST102248,Vamakshi,Patil,56,Female,Widowed,Graduate,Business Owner,Mumbai,Maharashtra,Self Employed,13016142.76,1084678.56,2,High Net Worth Individuals,High
CUST100481,Jeremiah,Devan,23,Male,Single,Diploma,Homemaker,Raipur,Chhattisgarh,Not Employed,9414.5,784.54,5,Young Professionals,Medium
CUST104233,Leela,Rege,41,Female,Single,Graduate,Salaried - Government,Vadodara,Gujarat,Employed,1160260.75,96688.4,19,Business Owners,Medium
CUST104305,Yoshita,Kapadia,31,Female,Married,Graduate,Business Owner,Ranchi,Jharkhand,Self Employed,11148628.25,929052.35,7,High Net Worth Individuals,High
CUST103578,Aayush,Chauhan,43,Male,Married,Post Graduate,Salaried - Private,Kochi,Kerala,Employed,1729622.55,144135.21,18,Business Owners,Medium
CUST104125,Charvi,Nair,41,Female,Widowed,,Salaried - Private,Hyderabad,,Employed,1328523.46,110710.29,7,Business Owners,Medium
CUST103562,Girish,Choudhury,33,Male,Widowed,Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,1296259.5,108021.62,13,Young Professionals,Medium
CUST103315,Chameli,Ratti,34,Other,Single,Diploma,Salaried - Private,Bhubaneswar,Odisha,Employed,2229692.89,185807.74,10,Young Professionals,High
CUST101762,Neha,Mannan,39,Female,Divorced,Post Graduate,Salaried - Private,,Gujarat,Employed,1692995.55,141082.96,13,Business Owners,Medium
CUST103538,Champak,Shetty,52,Male,Single,Graduate,Self Employed,Udaipur,Rajasthan,,2658900.28,221575.02,9,Business Owners,High
CUST104803,Suhani,Narasimhan,59,Female,,Graduate,Retired,Surat,Gujarat,Retired,266632.79,22219.4,6,Retired Customers,Low
CUST100750,Anya,Ram,44,Female,Married,Graduate,Salaried - Private,Jaipur,Rajasthan,Employed,2534254.69,211187.89,7,Business Owners,High
CUST103619,Forum,Varma,45,Female,Married,Graduate,Salaried - Private,Patna,,,984884.01,82073.67,15,Business Owners,Medium
CUST101785,Ekapad,Sahota,40,Male,Single,Graduate,Salaried - Private,Mumbai,Maharashtra,Employed,1723522.64,143626.89,3,Business Owners,Medium
CUST104270,Vyanjana,Chaudhry,26,,Single,High School,Salaried - Private,Chennai,Tamil Nadu,Employed,1720498.43,143374.87,7,Young Professionals,High
CUST103383,Divya,Warrior,18,Female,Single,Post Graduate,Student,Surat,Gujarat,Not Employed,45628.26,3802.36,1,Students,Medium
CUST104348,Krisha,Bandi,53,,Married,Post Graduate,Business Owner,Bengaluru,Karnataka,Self Employed,18867442.21,1572286.85,6,High Net Worth Individuals,High
CUST100405,Theodore,Sundaram,67,Male,Divorced,Post Graduate,Business Owner,Nagpur,Maharashtra,Self Employed,5312363.06,442696.92,11,High Net Worth Individuals,Medium
CUST100757,Pallavi,Gill,29,Female,Divorced,Post Graduate,Salaried - Private,Udaipur,Rajasthan,Employed,895569.03,74630.75,11,Young Professionals,High
CUST102711,Vedant,Mukherjee,25,Male,Widowed,Graduate,Salaried - Government,Bhubaneswar,Odisha,Employed,1284941.44,107078.45,4,Young Professionals,Medium
CUST102670,Ganga,Gupta,22,Female,Married,Doctorate,Homemaker,Nagpur,Maharashtra,Not Employed,114347.3,9528.94,4,Young Professionals,Medium
